X,Y,Index_,event_unique_id,year_,Division,homicide_type,occurrence_date,Hood_ID,Neighbourhood,Lat,Long,FID
-79.4703979,43.691227,494,3577964,2010,D12,Shooting,2010-05-17T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.691227,-79.4703979,188
-79.5028915,43.6995544,495,3746928,2010,D12,Other,2010-05-31T04:00:00.000Z,30,Brookhaven-Amesbury (30),43.6995544,-79.5028915,189
-79.2827606,43.7279472,496,4194029,2012,D42,Shooting,2012-01-01T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7279472,-79.2827606,190
-79.4171066,43.6386528,497,3665859,2012,D14,Stabbing,2012-01-01T05:00:00.000Z,82,Niagara (82),43.6386528,-79.4171066,191
-79.3654938,43.7053604,498,30000227,2012,D53,Other,2012-01-01T05:00:00.000Z,56,Leaside-Bennington (56),43.7053604,-79.3654938,192
-79.2778625,43.7299652,499,4205598,2012,D43,Shooting,2012-01-21T05:00:00.000Z,125,Ionview (125),43.7299652,-79.2778625,193
-79.220924399999987,43.8055801,500,4042332,2012,D42,Shooting,2012-01-24T05:00:00.000Z,132,Malvern (132),43.8055801,-79.2209244,194
-79.5132217,43.7393913,501,3795155,2010,D31,Other,2010-05-29T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7393913,-79.5132217,195
-79.4373016,43.654277799999988,502,4212793,2012,D11,Shooting,2012-01-27T05:00:00.000Z,83,Dufferin Grove (83),43.6542778,-79.4373016,196
-79.4254227,43.7574692,503,4085703,2012,D32,Shooting,2012-02-20T05:00:00.000Z,38,Lansing-Westgate (38),43.7574692,-79.4254227,197
-79.4254227,43.7574692,504,4085703,2012,D32,Shooting,2012-02-20T05:00:00.000Z,38,Lansing-Westgate (38),43.7574692,-79.4254227,198
-79.315231299999979,43.7844925,505,4370907,2012,D42,Other,2012-02-29T05:00:00.000Z,117,L'Amoreaux (117),43.7844925,-79.3152313,199
-79.4119949,43.765659300000017,506,4334336,2012,D32,Other,2012-03-11T05:00:00.000Z,51,Willowdale East (51),43.7656593,-79.4119949,200
-79.4158554,43.6800499,507,3844704,2010,D13,Stabbing,2010-06-12T04:00:00.000Z,96,Casa Loma (96),43.6800499,-79.4158554,201
-79.519645699999984,43.6494026,508,4445252,2012,D22,Stabbing,2012-03-23T04:00:00.000Z,15,Kingsway South (15),43.6494026,-79.5196457,202
-79.443443299999984,43.6653748,509,3662181,2010,D14,Other,2010-05-08T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6653748,-79.4434433,203
-79.473381,43.6404266,510,3568162,2010,D11,Stabbing,2010-05-29T04:00:00.000Z,87,High Park-Swansea (87),43.6404266,-79.473381,204
-79.2228241,43.7395859,817,GO-20161506128,2016,D43,Other,2016-08-25T04:00:00.000Z,139,Scarborough Village (139),43.7395859,-79.2228241,205
-79.2228241,43.7395859,818,GO-20161506128,2016,D43,Other,2016-08-25T04:00:00.000Z,139,Scarborough Village (139),43.7395859,-79.2228241,206
-79.352310200000019,43.6600647,819,GO-20161520715,2016,D55,Shooting,2016-08-27T04:00:00.000Z,70,South Riverdale (70),43.6600647,-79.3523102,207
-79.4253387,43.637348199999984,820,GO-20161613172,2016,D14,Shooting,2016-09-11T04:00:00.000Z,85,South Parkdale (85),43.6373482,-79.4253387,208
-79.5005569,43.7685204,821,GO-20161625137,2016,D31,Stabbing,2016-09-13T04:00:00.000Z,27,York University Heights (27),43.7685204,-79.5005569,209
-79.2535477,43.7743988,822,GO-20161696689,2016,D43,Stabbing,2016-09-23T04:00:00.000Z,127,Bendale (127),43.7743988,-79.2535477,210
-79.457031300000011,43.6702118,823,GO-20161688118,2016,D11,Other,2016-09-21T04:00:00.000Z,91,Weston-Pellam Park (91),43.6702118,-79.4570313,211
-79.6099167,43.7341003,824,GO-20161743137,2016,D23,Shooting,2016-09-30T04:00:00.000Z,1,West Humber-Clairville (1),43.7341003,-79.6099167,212
-79.3787689,43.6543236,825,GO-20141435425,2014,D51,Other,2014-01-30T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6543236,-79.3787689,213
-79.517791700000018,43.7006035,826,GO-20161838374,2016,D12,Shooting,2016-10-16T04:00:00.000Z,113,Weston (113),43.7006035,-79.5177917,214
-79.6001587,43.7470398,827,GO-20161855287,2016,D23,Shooting,2016-10-18T04:00:00.000Z,1,West Humber-Clairville (1),43.7470398,-79.6001587,215
-79.5563736,43.6995316,828,GO-20161888229,2016,D23,Shooting,2016-10-24T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.6995316,-79.5563736,216
-79.2056274,43.7640533,829,GO-20161907779,2016,D43,Shooting,2016-10-27T04:00:00.000Z,135,Morningside (135),43.7640533,-79.2056274,217
-79.4126129,43.6554642,830,GO-20161966289,2016,D14,Other,2016-11-05T04:00:00.000Z,80,Palmerston-Little Italy (80),43.6554642,-79.4126129,218
-79.3135223,43.7260284,831,GO-20162051533,2016,D33,Shooting,2016-11-18T05:00:00.000Z,43,Victoria Village (43),43.7260284,-79.3135223,219
-79.5187607,43.769165,832,GO-20162055725,2016,D31,Shooting,2016-11-19T05:00:00.000Z,24,Black Creek (24),43.769165,-79.5187607,220
-79.3529434,43.6617737,833,GO-20162106299,2016,D55,Shooting,2016-11-27T05:00:00.000Z,70,South Riverdale (70),43.6617737,-79.3529434,221
-79.4415665,43.7506409,834,GO-20162138470,2016,D32,Other,2016-12-03T05:00:00.000Z,33,Clanton Park (33),43.7506409,-79.4415665,222
-79.5269089,43.7553139,835,GO-20162148586,2016,D31,Stabbing,2016-12-04T05:00:00.000Z,24,Black Creek (24),43.7553139,-79.5269089,223
-79.3427277,43.6937408,836,GO-20162172757,2016,D54,Shooting,2016-12-07T05:00:00.000Z,58,Old East York (58),43.6937408,-79.3427277,224
-79.219696,43.7450218,837,GO-20162210973,2016,D43,Shooting,2016-12-14T05:00:00.000Z,139,Scarborough Village (139),43.7450218,-79.219696,225
-79.4316788,43.6527443,838,GO-20162229166,2016,D14,Stabbing,2016-12-16T05:00:00.000Z,83,Dufferin Grove (83),43.6527443,-79.4316788,226
-79.5162048,43.700161,839,GO-20162233489,2016,D12,Shooting,2016-12-17T05:00:00.000Z,113,Weston (113),43.700161,-79.5162048,227
-79.5486755,43.7013283,840,GO-20162242930,2016,D23,Shooting,2016-12-18T05:00:00.000Z,6,Kingsview Village-The Westway (6),43.7013283,-79.5486755,228
-79.3701248,43.6561661,841,GO-20162276833,2016,D51,Stabbing,2016-12-24T05:00:00.000Z,73,Moss Park (73),43.6561661,-79.3701248,229
-79.3679428,43.6548576,842,GO-201743106,2017,D51,Shooting,2017-01-08T05:00:00.000Z,73,Moss Park (73),43.6548576,-79.3679428,230
-79.2186508,43.8065376,843,GO-2016215657,2016,D42,Other,2016-02-05T05:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,231
-79.2186508,43.8065376,844,GO-2016215657,2016,D42,Other,2016-02-05T05:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,232
-79.2186508,43.8065376,845,GO-2016215657,2016,D42,Other,2016-02-05T05:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,233
-79.2186508,43.8065376,846,GO-2016215657,2016,D42,Other,2016-02-05T05:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,234
-79.5704193,43.7559853,847,GO-2017137133,2017,D31,Shooting,2017-01-23T05:00:00.000Z,21,Humber Summit (21),43.7559853,-79.5704193,235
-79.5158234,43.6120872,848,GO-2017163412,2017,D22,Other,2017-01-26T05:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6120872,-79.5158234,236
-79.3710785,43.6516075,849,GO-2017186988,2017,D51,Shooting,2017-01-30T05:00:00.000Z,73,Moss Park (73),43.6516075,-79.3710785,237
-79.362335200000018,43.6629715,850,GO-2017189239,2017,D51,Shooting,2017-01-30T05:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6629715,-79.3623352,238
-79.5170746,43.7548561,851,GO-2017202856,2017,D31,Shooting,2017-02-01T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7548561,-79.5170746,239
-79.3429718,43.6828117,852,GO-2017222142,2017,D54,Shooting,2017-02-05T05:00:00.000Z,66,Danforth (66),43.6828117,-79.3429718,240
-79.5523682,43.7165527,853,GO-2017233559,2017,D23,Shooting,2017-02-06T05:00:00.000Z,5,Elms-Old Rexdale (5),43.7165527,-79.5523682,241
-79.415580700000021,43.774894699999983,854,GO-2017233897,2017,D32,Other,2017-02-06T05:00:00.000Z,37,Willowdale West (37),43.7748947,-79.4155807,242
-79.297287,43.7022209,855,GO-2017291986,2017,D54,Other,2017-02-16T05:00:00.000Z,54,O'Connor-Parkview (54),43.7022209,-79.297287,243
-79.5951614,43.7420998,856,GO-201594334,2015,D23,Other,2015-01-16T05:00:00.000Z,1,West Humber-Clairville (1),43.7420998,-79.5951614,244
-79.343627899999987,43.7074776,857,GO-2017352942,2017,D53,Shooting,2017-02-25T05:00:00.000Z,55,Thorncliffe Park (55),43.7074776,-79.3436279,245
-79.5894241,43.7320251,858,GO-2016838159,2016,D23,Shooting,2016-05-15T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7320251,-79.5894241,246
-79.1846695,43.8102036,859,GO-2017468897,2017,D42,Shooting,2017-03-16T04:00:00.000Z,131,Rouge (131),43.8102036,-79.1846695,247
-79.2954559,43.7016792,860,GO-2017486409,2017,D54,Shooting,2017-03-18T04:00:00.000Z,61,Taylor-Massey (61),43.7016792,-79.2954559,248
-79.519722,43.6912231,861,GO-2017564412,2017,D11,Shooting,2017-03-31T04:00:00.000Z,8,Humber Heights-Westmount (8),43.6912231,-79.519722,249
-79.330932600000011,43.7974548,862,GO-2017662074,2017,D42,Shooting,2017-04-14T04:00:00.000Z,117,L'Amoreaux (117),43.7974548,-79.3309326,250
-79.3444595,43.6600876,863,GO-2017674351,2017,D55,Shooting,2017-04-14T04:00:00.000Z,70,South Riverdale (70),43.6600876,-79.3444595,251
-79.4511414,43.6979179,864,GO-2017703097,2017,D13,Shooting,2017-04-21T04:00:00.000Z,108,Briar Hill-Belgravia (108),43.6979179,-79.4511414,252
-79.3554077,43.6654854,865,GO-2017402242,2017,D55,Other,2017-03-04T05:00:00.000Z,68,North Riverdale (68),43.6654854,-79.3554077,253
-79.345192,43.667095199999977,866,GO-2017904599,2017,D55,Shooting,2017-05-22T04:00:00.000Z,68,North Riverdale (68),43.6670952,-79.345192,254
-79.4828796,43.6883698,867,GO-20171007434,2017,D12,Other,2017-06-07T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6883698,-79.4828796,255
-79.5572815,43.7476883,868,GO-20171035511,2017,D31,Shooting,2017-06-11T04:00:00.000Z,22,Humbermede (22),43.7476883,-79.5572815,256
-79.4441757,43.6672173,869,GO-20171118832,2017,D11,Stabbing,2017-06-23T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6672173,-79.4441757,257
-79.364769,43.66045,870,GO-20171184598,2017,D51,Shooting,2017-07-02T04:00:00.000Z,72,Regent Park (72),43.66045,-79.364769,258
-79.1991959,43.8133163,871,GO-20171319697,2017,D42,Shooting,2017-07-23T04:00:00.000Z,131,Rouge (131),43.8133163,-79.1991959,259
-79.1991959,43.8133163,872,GO-20171319697,2017,D42,Shooting,2017-07-23T04:00:00.000Z,131,Rouge (131),43.8133163,-79.1991959,260
-79.2105103,43.810276,873,GO-20171323827,2017,D42,Shooting,2017-07-23T04:00:00.000Z,132,Malvern (132),43.810276,-79.2105103,261
-79.4547501,43.7140884,874,GO-20171371751,2017,D32,Shooting,2017-07-30T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7140884,-79.4547501,262
-79.3694611,43.6545258,875,GO-20171378728,2017,D51,Shooting,2017-07-31T04:00:00.000Z,73,Moss Park (73),43.6545258,-79.3694611,263
-79.4208679,43.6861954,876,GO-20171379055,2017,D13,Shooting,2017-08-01T04:00:00.000Z,106,Humewood-Cedarvale (106),43.6861954,-79.4208679,264
-79.3536606,43.6895103,877,GO-20171377317,2017,D54,Stabbing,2017-07-31T04:00:00.000Z,57,Broadview North (57),43.6895103,-79.3536606,265
-79.5079269,43.759285,878,GO-20171499040,2017,D31,Stabbing,2017-08-17T04:00:00.000Z,24,Black Creek (24),43.759285,-79.5079269,266
-79.345192,43.667095199999977,879,GO-2017904599,2017,D55,Other,2017-05-22T04:00:00.000Z,68,North Riverdale (68),43.6670952,-79.345192,267
-79.406517,43.656723,880,GO-20171503946,2017,D14,Shooting,2017-08-20T04:00:00.000Z,79,University (79),43.656723,-79.406517,268
-79.515686,43.7491493,881,GO-20171516247,2017,D31,Stabbing,2017-08-22T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7491493,-79.515686,269
-79.513801599999979,43.7198334,882,GO-20171578601,2017,D31,Shooting,2017-08-31T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7198334,-79.5138016,270
-79.549537700000016,43.7276535,883,GO-20171592166,2017,D23,Shooting,2017-09-02T04:00:00.000Z,5,Elms-Old Rexdale (5),43.7276535,-79.5495377,271
-79.2455292,43.73946,884,GO-20171593482,2017,D43,Stabbing,2017-09-06T04:00:00.000Z,138,Eglinton East (138),43.73946,-79.2455292,272
-79.3431091,43.769302399999987,885,GO-20171661261,2017,D33,Stabbing,2017-09-13T04:00:00.000Z,53,Henry Farm (53),43.7693024,-79.3431091,273
-79.285553,43.7689018,886,GO-20171663919,2017,D41,Shooting,2017-09-14T04:00:00.000Z,126,Dorset Park (126),43.7689018,-79.285553,274
-79.360328699999982,43.6634293,887,GO-20171677843,2017,D51,Shooting,2017-09-16T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6634293,-79.3603287,275
-79.386367799999988,43.6480103,888,GO-20171682920,2017,D52,Shooting,2017-09-16T04:00:00.000Z,76,Bay Street Corridor (76),43.6480103,-79.3863678,276
-79.2644653,43.6981697,889,GO-20171640198,2017,D41,Stabbing,2017-09-10T04:00:00.000Z,122,Birchcliffe-Cliffside (122),43.6981697,-79.2644653,277
-79.513801599999979,43.7198334,890,GO-20171770154,2017,D31,Shooting,2017-09-29T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7198334,-79.5138016,278
-79.3506165,43.6430931,891,GO-20171778161,2017,D51,Shooting,2017-10-01T04:00:00.000Z,70,South Riverdale (70),43.6430931,-79.3506165,279
-79.3506165,43.6430931,892,GO-20171778161,2017,D51,Shooting,2017-10-01T04:00:00.000Z,70,South Riverdale (70),43.6430931,-79.3506165,280
-79.5484695,43.6944733,893,GO-20171807017,2017,D23,Shooting,2017-10-05T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.6944733,-79.5484695,281
-79.5702362,43.7265511,894,GO-20171798506,2017,D23,Other,2017-10-04T04:00:00.000Z,4,Rexdale-Kipling (4),43.7265511,-79.5702362,282
-79.3159485,43.697528799999986,895,GO-20171821632,2017,D54,Stabbing,2017-10-07T04:00:00.000Z,60,Woodbine-Lumsden (60),43.6975288,-79.3159485,283
-79.5522308,43.6987343,896,GO-20171828016,2017,D23,Shooting,2017-10-08T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.6987343,-79.5522308,284
-79.5529861,43.751442,897,GO-20171864268,2017,D31,Shooting,2017-10-14T04:00:00.000Z,21,Humber Summit (21),43.751442,-79.5529861,285
-79.343627899999987,43.7074776,898,GO-20171897265,2017,D53,Stabbing,2017-10-20T04:00:00.000Z,55,Thorncliffe Park (55),43.7074776,-79.3436279,286
-79.42543790000002,43.6677628,899,GO-20171856631,2017,D14,Other,2017-10-13T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6677628,-79.4254379,287
-79.3049393,43.715988199999984,900,GO-20171954551,2017,D54,Stabbing,2017-10-28T04:00:00.000Z,43,Victoria Village (43),43.7159882,-79.3049393,288
-79.5194016,43.7010422,901,GO-20172060242,2017,D12,Stabbing,2017-11-14T05:00:00.000Z,113,Weston (113),43.7010422,-79.5194016,289
-79.2017746,43.813343,902,GO-20173043943,2017,D42,Shooting,2017-11-21T05:00:00.000Z,131,Rouge (131),43.813343,-79.2017746,290
-79.2251663,43.7417946,903,GO-20173121720,2017,D43,Shooting,2017-12-04T05:00:00.000Z,139,Scarborough Village (139),43.7417946,-79.2251663,291
-79.3813629,43.6667061,904,GO-20173095559,2017,D51,Other,2017-11-29T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6667061,-79.3813629,292
-79.1505432,43.7764626,905,GO-20173140530,2017,D43,Other,2017-12-06T05:00:00.000Z,133,Centennial Scarborough (133),43.7764626,-79.1505432,293
-79.3660126,43.6594429,906,GO-20172057548,2017,D51,Shooting,2017-11-13T05:00:00.000Z,72,Regent Park (72),43.6594429,-79.3660126,294
-79.2112122,43.8118591,907,GO-20173181653,2017,D42,Other,2017-12-12T05:00:00.000Z,132,Malvern (132),43.8118591,-79.2112122,295
-79.370788599999983,43.6478386,908,GO-20173205177,2017,D51,Shooting,2017-12-16T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.6478386,-79.3707886,296
-79.5086365,43.720916699999989,911,152518,2004,D31,Shooting,2004-02-20T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7209167,-79.5086365,297
-79.3413849,43.7080193,915,GO-2018104863,2017,D53,Other,2017-12-31T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,298
-79.3413849,43.7080193,916,GO-2018104863,2017,D53,Other,2017-12-31T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,299
-79.3413849,43.7080193,917,GO-2018104863,2017,D53,Other,2017-12-31T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,300
-79.382179300000018,43.757892599999984,918,GO-20173201016,2017,D33,Other,2017-12-15T05:00:00.000Z,40,St.Andrew-Windfields (40),43.7578926,-79.3821793,301
-79.382179300000018,43.757892599999984,919,GO-20173201016,2017,D33,Other,2017-12-15T05:00:00.000Z,40,St.Andrew-Windfields (40),43.7578926,-79.3821793,302
-79.5118637,43.5993271,511,3711024,2010,D22,Other,2010-06-12T04:00:00.000Z,18,New Toronto (18),43.5993271,-79.5118637,303
-79.558647199999982,43.694252,512,3786264,2010,D23,Stabbing,2010-06-29T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.694252,-79.5586472,304
-79.5059433,43.6761055,513,3773164,2010,D12,Stabbing,2010-06-30T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6761055,-79.5059433,305
-79.4864502,43.7447815,514,3776066,2010,D31,Shooting,2010-07-02T04:00:00.000Z,27,York University Heights (27),43.7447815,-79.4864502,306
-79.4020233,43.6683922,515,3771858,2010,D53,Stabbing,2010-07-02T04:00:00.000Z,95,Annex (95),43.6683922,-79.4020233,307
-79.4876251,43.672763799999984,516,3755673,2012,D12,Shooting,2012-04-12T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6727638,-79.4876251,308
-79.3058929,43.7325554,517,4428014,2012,D41,Stabbing,2012-04-15T04:00:00.000Z,119,Wexford/Maryvale (119),43.7325554,-79.3058929,309
-79.465248099999982,43.657547,518,4376058,2012,D11,Other,2012-04-16T04:00:00.000Z,88,High Park North (88),43.657547,-79.4652481,310
-79.441864,43.7226105,519,4449577,2012,D32,Shooting,2012-05-04T04:00:00.000Z,32,Englemount-Lawrence (32),43.7226105,-79.441864,311
-79.4033203,43.6979294,520,4346812,2012,D53,Shooting,2012-05-09T04:00:00.000Z,100,Yonge-Eglinton (100),43.6979294,-79.4033203,312
-79.2795181,43.7032204,521,4449281,2012,D41,Other,2012-05-07T04:00:00.000Z,121,Oakridge (121),43.7032204,-79.2795181,313
-79.501503,43.6648865,522,4445741,2012,D11,Shooting,2012-05-10T04:00:00.000Z,114,Lambton Baby Point (114),43.6648865,-79.501503,314
-79.370689400000018,43.650733899999985,523,3363455,2012,D51,Other,2012-05-14T04:00:00.000Z,73,Moss Park (73),43.6507339,-79.3706894,315
-79.1552658,43.7864952,524,4438492,2012,D43,Shooting,2012-05-31T04:00:00.000Z,133,Centennial Scarborough (133),43.7864952,-79.1552658,316
-79.3799744,43.6540642,525,4533105,2012,D52,Shooting,2012-06-02T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6540642,-79.3799744,317
-79.3799744,43.6540642,526,4533105,2012,D52,Shooting,2012-06-02T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6540642,-79.3799744,318
-79.4183273,43.6552467,527,4386217,2012,D14,Shooting,2012-06-18T04:00:00.000Z,80,Palmerston-Little Italy (80),43.6552467,-79.4183273,319
-79.2822571,43.7694244,528,4503011,2012,D41,Shooting,2012-06-22T04:00:00.000Z,126,Dorset Park (126),43.7694244,-79.2822571,320
-79.4065704,43.7565041,529,4556249,2012,D32,Shooting,2012-06-23T04:00:00.000Z,51,Willowdale East (51),43.7565041,-79.4065704,321
-79.5583496,43.64907070000001,530,4578181,2012,D22,Shooting,2012-07-05T04:00:00.000Z,14,Islington-City Centre West (14),43.6490707,-79.5583496,322
-79.1848831,43.7648697,531,4544154,2012,D43,Shooting,2012-07-16T04:00:00.000Z,136,West Hill (136),43.7648697,-79.1848831,323
-79.1848831,43.7648697,532,4544154,2012,D43,Shooting,2012-07-16T04:00:00.000Z,136,West Hill (136),43.7648697,-79.1848831,324
-79.5042191,43.6843834,533,4466647,2012,D12,Shooting,2012-07-17T04:00:00.000Z,115,Mount Dennis (115),43.6843834,-79.5042191,325
-79.4439087,43.7194862,534,4427513,2012,D32,Shooting,2012-07-19T04:00:00.000Z,32,Englemount-Lawrence (32),43.7194862,-79.4439087,326
-79.254982,43.7812233,535,4528375,2012,D42,Other,2012-07-22T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7812233,-79.254982,327
-79.5147705,43.7672119,536,4622186,2012,D31,Shooting,2012-08-01T04:00:00.000Z,24,Black Creek (24),43.7672119,-79.5147705,328
-79.2186508,43.8065376,537,4531897,2012,D42,Other,2012-08-07T04:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,329
-79.2827606,43.7279472,538,4613436,2012,D55,Other,2012-08-24T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7279472,-79.2827606,330
-79.2065353,43.8083572,539,4528016,2012,D42,Shooting,2012-09-08T04:00:00.000Z,132,Malvern (132),43.8083572,-79.2065353,331
-79.298027,43.6788864,540,4563307,2012,D55,Shooting,2012-09-08T04:00:00.000Z,62,East End-Danforth (62),43.6788864,-79.298027,332
-79.5151291,43.747097,541,4453311,2012,D23,Shooting,2012-09-16T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.747097,-79.5151291,333
-79.4411087,43.702255199999989,542,4520488,2012,D13,Other,2012-09-15T04:00:00.000Z,108,Briar Hill-Belgravia (108),43.7022552,-79.4411087,334
-79.5826111,43.7339706,543,4589405,2012,D23,Shooting,2012-09-18T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7339706,-79.5826111,335
-79.5826111,43.7339706,544,4589405,2012,D23,Shooting,2012-09-18T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7339706,-79.5826111,336
-79.5154648,43.7578697,545,4663461,2012,D31,Shooting,2012-10-11T04:00:00.000Z,24,Black Creek (24),43.7578697,-79.5154648,337
-79.234993,43.7757454,546,4615172,2012,D43,Other,2012-10-17T04:00:00.000Z,137,Woburn (137),43.7757454,-79.234993,338
-79.3708878,43.6645203,547,4477212,2012,D51,Stabbing,2012-10-23T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6645203,-79.3708878,339
-79.213562,43.785892499999989,548,4703830,2012,D43,Shooting,2012-10-28T04:00:00.000Z,135,Morningside (135),43.7858925,-79.213562,340
-79.4493713,43.7208595,549,4697103,2012,D32,Shooting,2012-10-29T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7208595,-79.4493713,341
-79.4372711,43.6369286,550,4613667,2012,D14,Stabbing,2012-10-29T04:00:00.000Z,85,South Parkdale (85),43.6369286,-79.4372711,342
-79.4931412,43.6883087,551,4754900,2012,D12,Shooting,2012-10-30T04:00:00.000Z,115,Mount Dennis (115),43.6883087,-79.4931412,343
-79.406517,43.656723,552,4695122,2012,D14,Shooting,2012-11-11T05:00:00.000Z,79,University (79),43.656723,-79.406517,344
-79.5810471,43.736351,553,4664511,2012,D23,Other,2012-11-12T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471,345
-79.3143005,43.6796837,554,4559977,2012,D55,Other,2012-11-14T05:00:00.000Z,64,Woodbine Corridor (64),43.6796837,-79.3143005,346
-79.324707,43.723701499999976,555,4545660,2012,D54,Stabbing,2012-11-17T05:00:00.000Z,44,Flemingdon Park (44),43.7237015,-79.324707,347
-79.4837265,43.733581499999985,556,4672379,2012,D31,Shooting,2012-12-02T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7335815,-79.4837265,348
-79.3586502,43.6775246,557,4471737,2012,D53,Other,2012-07-02T04:00:00.000Z,67,Playter Estates-Danforth (67),43.6775246,-79.3586502,349
-79.3737793,43.6672974,558,4844185,2012,D51,Stabbing,2012-12-20T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,350
-79.582756,43.6332703,559,1799882,2012,D22,Other,2012-07-03T04:00:00.000Z,12,Markland Wood (12),43.6332703,-79.582756,351
-79.582756,43.6332703,560,1799887,2012,D22,Shooting,2012-11-29T05:00:00.000Z,12,Markland Wood (12),43.6332703,-79.582756,352
-79.266662600000018,43.7559013,561,3757791,2010,D41,Shooting,2010-07-06T04:00:00.000Z,127,Bendale (127),43.7559013,-79.2666626,353
-79.397789,43.6522598,562,3360930,2010,D52,Shooting,2010-07-10T04:00:00.000Z,78,Kensington-Chinatown (78),43.6522598,-79.397789,354
-79.2467575,43.7552643,563,3831826,2010,D41,Stabbing,2010-07-14T04:00:00.000Z,127,Bendale (127),43.7552643,-79.2467575,355
-79.3296509,43.715313,564,3587228,2010,D54,Shooting,2010-07-13T04:00:00.000Z,44,Flemingdon Park (44),43.715313,-79.3296509,356
-79.2591248,43.7874107,565,3686077,2010,D42,Shooting,2010-07-16T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7874107,-79.2591248,357
-79.5068817,43.7403259,566,3520868,2010,D31,Shooting,2010-07-30T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7403259,-79.5068817,358
-79.6118164,43.7316895,567,3804848,2010,D23,Shooting,2010-07-30T04:00:00.000Z,1,West Humber-Clairville (1),43.7316895,-79.6118164,359
-79.3373184,43.7165565,568,3883110,2010,D54,Stabbing,2010-07-31T04:00:00.000Z,44,Flemingdon Park (44),43.7165565,-79.3373184,360
-79.5305557,43.6467743,569,3436989,2010,D22,Shooting,2010-08-14T04:00:00.000Z,14,Islington-City Centre West (14),43.6467743,-79.5305557,361
-79.3744507,43.6688728,570,3577793,2010,D51,Shooting,2010-08-14T04:00:00.000Z,74,North St.James Town (74),43.6688728,-79.3744507,362
-79.441864,43.7226105,571,3773675,2010,D32,Shooting,2010-08-24T04:00:00.000Z,32,Englemount-Lawrence (32),43.7226105,-79.441864,363
-79.4401932,43.651432,572,3412926,2010,D14,Stabbing,2010-08-27T04:00:00.000Z,83,Dufferin Grove (83),43.651432,-79.4401932,364
-79.232025100000016,43.7593193,573,3528531,2010,D43,Shooting,2010-09-10T04:00:00.000Z,137,Woburn (137),43.7593193,-79.2320251,365
-79.518821700000018,43.7619209,574,3836758,2010,D31,Shooting,2010-09-12T04:00:00.000Z,24,Black Creek (24),43.7619209,-79.5188217,366
-79.513145400000013,43.6868515,575,3905801,2010,D23,Stabbing,2010-09-25T04:00:00.000Z,8,Humber Heights-Westmount (8),43.6868515,-79.5131454,367
